transaction_id,sender_id,receiver_id,amount,timestamp
TX0038,Origin_Z,Shell_A,2000,2026-02-04 09:00:00
TX0039,Shell_A,Shell_B,1950,2026-02-04 10:00:00
TX0040,Shell_B,Shell_C,1900,2026-02-04 11:00:00
TX0041,Shell_C,Shell_D,1850,2026-02-04 12:00:00
TX0042,Shell_D,Final_W,1800,2026-02-04 13:00:00
TX0043,Mix_1,Mix_AGG,400,2026-02-05 09:00:00
TX0044,Mix_2,Mix_AGG,420,2026-02-05 09:05:00
TX0045,Mix_AGG,Mix_L1,800,2026-02-05 10:00:00
TX0046,Mix_L1,Mix_L2,780,2026-02-05 11:00:00
TX0047,Mix_L2,Mix_DISP,760,2026-02-05 12:00:00
TX0048,Mix_DISP,Mix_R1,350,2026-02-05 13:01:00
TX0049,Mix_DISP,Mix_R2,350,2026-02-05 13:02:00
TX0050,Mix_DISP,Mix_R3,350,2026-02-05 13:03:00
TX0051,Mix_DISP,Mix_R4,350,2026-02-05 13:04:00
TX0052,Mix_DISP,Mix_R5,350,2026-02-05 13:05:00
TX0053,Payroll_Corp,Employee_1,50000,2026-02-06 09:01:00
TX0054,Payroll_Corp,Employee_2,50000,2026-02-06 09:02:00
TX0055,Payroll_Corp,Employee_3,50000,2026-02-06 09:03:00
TX0056,Payroll_Corp,Employee_4,50000,2026-02-06 09:04:00
TX0057,Payroll_Corp,Employee_5,50000,2026-02-06 09:05:00
TX0058,Payroll_Corp,Employee_6,50000,2026-02-06 09:06:00
TX0059,Payroll_Corp,Employee_7,50000,2026-02-06 09:07:00
TX0060,Payroll_Corp,Employee_8,50000,2026-02-06 09:08:00
TX0061,Payroll_Corp,Employee_9,50000,2026-02-06 09:09:00
TX0062,Payroll_Corp,Employee_10,50000,2026-02-06 09:10:00
TX0063,Payroll_Corp,Employee_11,50000,2026-02-06 09:11:00
TX0064,Payroll_Corp,Employee_12,50000,2026-02-06 09:12:00
TX0065,Payroll_Corp,Employee_13,50000,2026-02-06 09:13:00
TX0066,Payroll_Corp,Employee_14,50000,2026-02-06 09:14:00
TX0067,Payroll_Corp,Employee_15,50000,2026-02-06 09:15:00
TX0068,Payroll_Corp,Employee_16,50000,2026-02-06 09:16:00
TX0069,Payroll_Corp,Employee_17,50000,2026-02-06 09:17:00
TX0070,Payroll_Corp,Employee_18,50000,2026-02-06 09:18:00
TX0071,Payroll_Corp,Employee_19,50000,2026-02-06 09:19:00
TX0072,Payroll_Corp,Employee_20,50000,2026-02-06 09:20:00
TX0073,Customer_1,MegaStore,1020,2026-02-07 09:01:00
TX0074,Customer_2,MegaStore,1040,2026-02-07 09:02:00
TX0075,Customer_3,MegaStore,1060,2026-02-07 09:03:00
TX0076,Customer_4,MegaStore,1080,2026-02-07 09:04:00
TX0077,Customer_5,MegaStore,1100,2026-02-07 09:05:00
TX0078,Customer_6,MegaStore,1120,2026-02-07 09:06:00
TX0079,Customer_7,MegaStore,1140,2026-02-07 09:07:00
TX0080,Customer_8,MegaStore,1160,2026-02-07 09:08:00
TX0081,Customer_9,MegaStore,1180,2026-02-07 09:09:00
TX0082,Customer_10,MegaStore,1200,2026-02-07 09:10:00
TX0083,Customer_11,MegaStore,1220,2026-02-07 09:11:00
TX0084,Customer_12,MegaStore,1240,2026-02-07 09:12:00
TX0085,Customer_13,MegaStore,1260,2026-02-07 09:13:00
TX0086,Customer_14,MegaStore,1280,2026-02-07 09:14:00
TX0087,Customer_15,MegaStore,1300,2026-02-07 09:15:00
TX0088,Customer_16,MegaStore,1320,2026-02-07 09:16:00
TX0089,Customer_17,MegaStore,1340,2026-02-07 09:17:00
TX0090,Customer_18,MegaStore,1360,2026-02-07 09:18:00
TX0091,Customer_19,MegaStore,1380,2026-02-07 09:19:00
TX0092,Customer_20,MegaStore,1400,2026-02-07 09:20:00
TX0093,User_1,PayHub,153,2026-02-08 09:01:00
TX0094,PayHub,Merchant_1,143,2026-02-08 09:31:00
TX0095,User_2,PayHub,156,2026-02-08 09:02:00
TX0096,PayHub,Merchant_2,146,2026-02-08 09:32:00
TX0097,User_3,PayHub,159,2026-02-08 09:03:00
TX0098,PayHub,Merchant_3,149,2026-02-08 09:33:00
TX0099,User_4,PayHub,162,2026-02-08 09:04:00
TX0100,PayHub,Merchant_4,152,2026-02-08 09:34:00
TX0101,User_5,PayHub,165,2026-02-08 09:05:00
TX0102,PayHub,Merchant_5,155,2026-02-08 09:35:00
TX0103,User_6,PayHub,168,2026-02-08 09:06:00
TX0104,PayHub,Merchant_6,158,2026-02-08 09:36:00
TX0105,User_7,PayHub,171,2026-02-08 09:07:00
TX0106,PayHub,Merchant_7,161,2026-02-08 09:37:00
TX0107,User_8,PayHub,174,2026-02-08 09:08:00
TX0108,PayHub,Merchant_8,164,2026-02-08 09:38:00
TX0109,User_9,PayHub,177,2026-02-08 09:09:00
TX0110,PayHub,Merchant_9,167,2026-02-08 09:39:00
TX0111,User_10,PayHub,180,2026-02-08 09:10:00
TX0112,PayHub,Merchant_10,170,2026-02-08 09:40:00
TX0113,User_11,PayHub,183,2026-02-08 09:11:00
TX0114,PayHub,Merchant_11,173,2026-02-08 09:41:00
TX0115,User_12,PayHub,186,2026-02-08 09:12:00
TX0116,PayHub,Merchant_12,176,2026-02-08 09:42:00
TX0117,User_13,PayHub,189,2026-02-08 09:13:00
TX0118,PayHub,Merchant_13,179,2026-02-08 09:43:00
TX0119,User_14,PayHub,192,2026-02-08 09:14:00
TX0120,PayHub,Merchant_14,182,2026-02-08 09:44:00
TX0121,User_15,PayHub,195,2026-02-08 09:15:00
TX0122,PayHub,Merchant_15,185,2026-02-08 09:45:00
TX0123,Person_1,Friend_1,233,2026-02-09 09:01:00
TX0124,Person_2,Friend_2,424,2026-02-09 09:02:00
TX0125,Person_3,Friend_3,253,2026-02-09 09:03:00
TX0126,Person_4,Friend_4,1815,2026-02-09 09:04:00
TX0127,Person_5,Friend_5,1207,2026-02-09 09:05:00
TX0128,Person_6,Friend_6,342,2026-02-09 09:06:00
TX0129,Person_7,Friend_7,446,2026-02-09 09:07:00
TX0130,Person_8,Friend_8,799,2026-02-09 09:08:00
TX0131,Person_9,Friend_9,1799,2026-02-09 09:09:00
TX0132,Person_10,Friend_10,296,2026-02-09 09:10:00
TX0133,Person_11,Friend_11,935,2026-02-09 09:11:00
TX0134,Person_12,Friend_12,1899,2026-02-09 09:12:00
TX0135,Person_13,Friend_13,705,2026-02-09 09:13:00
TX0136,Person_14,Friend_14,1050,2026-02-09 09:14:00
TX0137,Person_15,Friend_15,1339,2026-02-09 09:15:00
TX0138,Person_16,Friend_16,340,2026-02-09 09:16:00
TX0139,Person_17,Friend_17,1921,2026-02-09 09:17:00
TX0140,Person_18,Friend_18,1431,2026-02-09 09:18:00
TX0141,Person_19,Friend_19,249,2026-02-09 09:19:00
TX0142,Person_20,Friend_20,1763,2026-02-09 09:20:00
